depth,gr_2,NPHI,Cali,rhob,shal_res,deep_res,PHIDE,PHINE,PHIEXND,PHIEXND_gas_cor,Swa,Vsh_GR,Reservoir_Flag
4046.8296,66.0513687,0.08178585,8.74364662,2.59618711,75.0189514,54.8741607,0.03471799354838717,0.08178585,0.017767926024193584,0.02455613944161292,1.0,0.41282619003025967,0
4046.8677,63.8959579,0.08202113,8.74301147,2.59646677,74.4646148,54.9876251,0.03453756774193534,0.08202113,0.017678889520967668,0.02442863414218466,1.0,0.3971424595166782,0
4046.9058,61.7405471,0.08225642,8.74237632,2.59674644,73.9102706,55.1010856,0.03435713548387092,0.08225642,0.01758984984193546,0.024301125185062767,1.0,0.38145872900309674,0
4046.9439,59.5851402,0.08249171,8.74174213,2.59702634,73.01268,55.2145462,0.03417655483870949,0.08249171,0.017500735969354746,0.024173512248587187,1.0,0.36577502686765506,0
4046.982,57.4297294,0.08272699,8.74110698,2.59730601,72.115097,55.3280105,0.03399612258064507,0.08272699,0.017411696240322534,0.024046005136047977,1.0,0.3500912963540736,0
4047.0201,54.7745285,0.0833287,8.74055004,2.59665489,74.3436737,58.2245864,0.03441619999999999,0.0833287,0.017624743499999995,0.024343060506686175,1.0,0.33077087011559553,0
4047.0582,52.1193313,0.08393041,8.73999404,2.596004,76.5722427,61.1211662,0.034836129032257884,0.08393041,0.017837716566128942,0.024640011336486814,1.0,0.311450470799968,0
4047.0963,49.4641304,0.08453212,8.7394371,2.59535312,79.6311035,64.0177459,0.0352560516129032,0.08453212,0.018050686406451598,0.024936957946618748,1.0,0.29213004456149,0
4047.1344,46.8089294,0.08513384,8.73888015,2.594702,82.6899566,66.9143218,0.035676129032258114,0.08513384,0.018263733716129056,0.02523401434371516,1.0,0.2728096175953673,0
4047.1725,43.7966384,0.08478543,8.73753166,2.58856821,85.8586425,71.5409393,0.03963341290322573,0.08478543,0.020240633601612865,0.028031466919085847,1.0,0.25089084449072907,0
4047.2106,40.7843475,0.08443703,8.73618412,2.58243465,89.0273208,76.1675643,0.04359054838709662,0.08443703,0.02221745934354831,0.030828954489986633,1.0,0.22897207211373544,0
4047.2487,37.7720527,0.08408863,8.73483657,2.57630085,93.6343536,80.7941894,0.04754783870967738,0.08408863,0.024194362504838692,0.033626656507382814,1.0,0.207053271358602,0
4047.2868,34.7597618,0.08374022,8.73348808,2.57016706,98.2413864,85.4208068,0.051505122580645,0.08374022,0.026171262390322497,0.03642443475533857,1.0,0.1851344989816083,0
4047.3249,33.8546028,0.084121,8.71765708,2.55592441,100.850044,89.7329025,0.060693929032258134,0.084121,0.030767569516129068,0.04292121069842326,1.0,0.17854815830448872,0
4047.363,32.94944,0.08450177,8.70182609,2.541682,103.458702,94.0449981,0.0698825806451611,0.08450177,0.035363799172580555,0.04941805911071761,0.9787185165186489,0.17196178997687395,0
4047.4011,32.044281,0.08488254,8.68599605,2.52743959,107.356506,98.3571014,0.07907123225806435,0.08488254,0.03996002882903218,0.05591502604563661,0.8458238912394869,0.1653754492997543,0
4047.4392,31.1391201,0.08526331,8.67016506,2.51319694,111.254302,102.669197,0.08826003870967748,0.08526331,0.04455633590483874,0.062412183971709334,0.7416890678540506,0.15878909479738715,0
4047.4773,32.3349456,0.08447599,8.67393302,2.50358486,114.1893,107.489669,0.09446138064516116,0.08447599,0.04765307027258058,0.06679695372050537,0.6772847870647793,0.16749045459537495,0
4047.5154,33.5307731,0.08368866,8.67770004,2.49397301,117.124298,112.31015,0.10066257419354839,0.08368866,0.0507497303967742,0.07118164869702336,0.6217757698998804,0.176191828946255,1
4047.5535,34.7266006,0.08290133,8.68146705,2.48436117,117.296844,117.13063,0.10686376129032246,0.08290133,0.05384638729516123,0.07556636401259027,0.5735186892450095,0.18489320329713507,1
4047.5916,35.9224281,0.08211401,8.68523502,2.47474908,117.469398,121.951103,0.11306510967741928,0.08211401,0.056943124888709645,0.07995121417911888,0.5312432323748143,0.1935945776480151,1
4047.6297,37.6502075,0.0843819,8.71728324,2.46963,116.312797,122.808525,0.11636774193548383,0.0843819,0.05860578046774191,0.08228658272667581,0.514361028272744,0.2061666713280308,1
4047.6678,39.377983,0.08664979,8.74933242,2.46451091,115.156196,123.665954,0.11967038064516125,0.08664979,0.060268439272580625,0.08462195584589288,0.4984288882556523,0.21873873662990664,1
4047.7059,41.1057624,0.08891767,8.78138065,2.45939207,118.959243,124.523376,0.1229728580645162,0.08891767,0.0619310173822581,0.08695721492711077,0.48337064859121515,0.2313108303099223,1
4047.744,42.8335418,0.09118556,8.81342887,2.45427298,122.762298,125.380798,0.1262754967741936,0.09118556,0.06359367618709681,0.0892925880636367,0.4691161828433767,0.24388292398993794,1
4047.7821,44.1981086,0.09125389,8.80933094,2.45767354,120.632598,122.248626,0.12408158709677412,0.09125389,0.06249706299838706,0.08774130436601212,0.4834875115256877,0.2538121207625347,1
4047.8202,45.5626754,0.09132224,8.805233,2.46107387,118.502899,119.116447,0.12188782580645165,0.09132224,0.06140052410322582,0.0861901272042679,0.49861800108631077,0.2637413175351315,1
4047.8583,46.9272422,0.09139057,8.80113601,2.46447443,120.38285,115.984268,0.11969391612903214,0.09139057,0.06030391091451607,0.08463884681968521,0.5145671529498708,0.27367051430772826,1
4047.8964,48.291809,0.09145891,8.79703807,2.467875,122.262802,112.852096,0.11750000000000008,0.09145891,0.05920729455000004,0.08308756366996765,0.5313987163765931,0.28359971108032506,1
4047.9345,49.067234,0.09328605,8.80845165,2.46789121,120.745147,110.513717,0.1174895419354839,0.09328605,0.05921120121774195,0.08308027050064982,0.537038406395466,0.28924204929886504,1
4047.9726,49.8426589,0.09511318,8.81986522,2.46790742,119.2275,108.175346,0.11747908387096773,0.09511318,0.059215107835483866,0.08307297935810067,0.5428594564304139,0.2948843867897605,1
4048.0107,50.6180839,0.09694032,8.8312788,2.46792387,117.571701,105.836975,0.11746847096774195,0.09694032,0.05921893708387097,0.0830655807602144,0.5488725674227491,0.30052672500830047,1
4048.0488,51.3935089,0.09876745,8.84269237,2.46794009,115.915901,103.498596,0.11745800645161292,0.09876745,0.059222840475806456,0.0830582891122406,0.5550870943415049,0.3061690632268405,1
4048.0869,49.5995254,0.09707508,8.86681842,2.46701288,115.845352,103.858047,0.11805620645161288,0.09707508,0.05951347862580644,0.08348116625581348,0.5513187425452963,0.2931152389814522,1
4048.125,47.8055419,0.09538272,8.89094543,2.46608543,115.774803,104.217498,0.11865456129032245,0.09538272,0.05980419424516123,0.08390415574131697,0.5475925706345446,0.280061414736064,1
4048.1631,46.0115623,0.09369034,8.91507148,2.46515822,120.214302,104.57695,0.11925276129032242,0.09369034,0.060094832345161206,0.08432703855628855,0.543909326628411,0.2670076188688155,1
4048.2012,44.2175788,0.09199797,8.93919754,2.46423101,124.6538,104.936401,0.1198509612903224,0.09199797,0.0603854704951612,0.08474992414410401,0.5402676200634235,0.25395379462342726,1
4048.2393,42.1072998,0.09070009,8.94539356,2.45845937,132.358047,109.641578,0.1235746,0.09070009,0.06224080045,0.08738279125718233,0.5126226465896421,0.23859846322002604,1
4048.2774,39.9970245,0.08940222,8.95158958,2.4526875,140.062301,114.346755,0.12729838709677407,0.08940222,0.06409620464838704,0.09001577259884577,0.48728248898775056,0.2232431587394754,1
4048.3155,37.8867492,0.08810434,8.95778465,2.44691562,149.614959,119.051925,0.13102218064516127,0.08810434,0.06595161202258064,0.09264876701415393,0.46398451357966564,0.2078878542589247,1
4048.3536,35.7764701,0.08680646,8.96398067,2.44114398,159.167602,123.757102,0.1347458193548386,0.08680646,0.0678069419774193,0.09528165975085805,0.44250375583921653,0.19253252212787886,1
4048.3917,33.7761535,0.08460734,8.96635055,2.4358499,173.53659,131.576782,0.13816135483870962,0.08460734,0.06950371411935481,0.09769666271440908,0.4185448297684238,0.17797732620130954,1
4048.4298,31.7758407,0.08240821,8.96871948,2.43055582,187.905593,139.396453,0.14157689032258067,0.08240821,0.07120048621129034,0.10011167510515338,0.3968265768405798,0.1634221579252354,1
4048.4679,29.7755241,0.08020909,8.9710884,2.42526197,200.988555,147.216125,0.14499227741935466,0.08020909,0.07289718415967733,0.10252659133381682,0.37704842463362065,0.14886696199866606,1
4048.506,27.7752094,0.07800997,8.97345829,2.41996788,214.071502,155.035797,0.14840781935483854,0.07800997,0.07459395952741928,0.10494162520468303,0.3589612439897137,0.13431177989734433,1
4048.5441,26.7408943,0.07720416,8.99092483,2.41723155,234.82611,167.95227,0.15017319354838712,0.07720416,0.07547261757419356,0.10618988678012957,0.34082798237348516,0.12678564181984742,1
4048.5822,25.7065811,0.07639835,9.00839138,2.41449546,255.580703,180.868743,0.15193841290322582,0.07639835,0.07635119820161292,0.10743804025190382,0.3246171812777584,0.11925951756759812,1
4048.6203,24.672266,0.07559254,9.02585792,2.41175937,283.330413,193.785232,0.1537036322580645,0.07559254,0.07722977882903224,0.10868619505837135,0.3100106522014672,0.1117333794901012,1
4048.6584,23.6379508,0.07478673,9.04332447,2.40902304,311.080108,206.701705,0.1554690064516128,0.07478673,0.0781084368758064,0.10993446064030611,0.296760067305645,0.10420724068495966,1
4048.6965,22.6901779,0.07442749,9.04903793,2.40420198,358.014251,238.294448,0.15857936774193554,0.07442749,0.07966182132096777,0.11213378130286786,0.27096794087287007,0.09731082226129974,1
4048.7346,21.7424049,0.07406824,9.05475234,2.39938116,404.948394,269.887207,0.1616895741935484,0.07406824,0.0812151282967742,0.11433299395473877,0.24971729089140626,0.0904144031099952,1
4048.7727,20.7946338,0.073709,9.06046676,2.39456009,450.599975,301.479949,0.16479994193548375,0.073709,0.08276851596774187,0.11653232204759097,0.23181189833152327,0.08351799778393824,1
4048.8108,19.8468608,0.07334975,9.06618022,2.38973903,496.251586,333.072692,0.1679103032258065,0.07334975,0.08432190036290325,0.11873164689324575,0.21645884412054567,0.07662157863263372,1
4048.8489,20.2191677,0.07405708,9.07261848,2.38949489,539.595581,333.463104,0.1680678129032258,0.07405708,0.08440419185161291,0.11884304392597728,0.2161293161577386,0.07933064972383679,1
4048.887,20.5914764,0.07476442,9.07905578,2.38925051,582.939514,333.853515,0.16822547741935473,0.07476442,0.08448656080967737,0.11895455061665279,0.21580042875044064,0.08203973391264288,1
4048.9251,20.9637832,0.07547175,9.08549404,2.38900613,631.560668,334.243896,0.16838314193548393,0.07547175,0.08456892971774196,0.11906605747770885,0.2154723878438257,0.08474880427620136,1
4048.9632,21.33609,0.07617908,9.09193229,2.38876199,680.181884,334.634307,0.16854065161290327,0.07617908,0.08465122120645163,0.11917745502259434,0.2151453687308792,0.08745787463975982,1
4049.0013,21.3224582,0.07790355,9.08719348,2.38758254,735.818725,332.300903,0.1693015870967742,0.07790355,0.0850403112983871,0.11971556767980696,0.21492896653904608,0.0873586835817884,1
4049.0394,21.3088264,0.07962802,9.08245468,2.38640308,791.455627,329.967498,0.17006252903225802,0.07962802,0.08542940461612901,0.12025368568780857,0.21472240483216026,0.08725949252381698,1
4049.0775,21.2951927,0.08135247,9.07771492,2.38522338,867.046875,327.634094,0.17082362580645172,0.08135247,0.08581857525322586,0.12079191395971037,0.21452550516708502,0.08716028764059797,1
4049.1156,21.2815608,0.08307694,9.07297611,2.38404393,942.638122,325.300689,0.17158456129032265,0.08307694,0.08620766534516132,0.12133002895200444,0.21433867793734568,0.08706109585498192,1
4049.1537,21.5228691,0.08268395,9.05857849,2.38547277,1027.99401,324.670532,0.17066272903225815,0.08268395,0.08574478426612908,0.12067818929760409,0.21570545037973193,0.088816962693865,1
4049.1918,21.7641754,0.08229095,9.04418182,2.38690137,1113.34997,324.040405,0.16974105161290323,0.08229095,0.08528198055645161,0.12002645913026734,0.2170874728517402,0.09057281497985588,1
4049.2299,22.0054817,0.08189795,9.02978515,2.38833022,1198.89501,323.410247,0.16881921290322588,0.08189795,0.08481909620161295,0.11937461491599906,0.21848542396277937,0.09232866726584678,1
4049.268,22.2467899,0.08150496,9.01538753,2.38975906,1284.43994,322.78009,0.16789738064516135,0.08150496,0.08435621512258068,0.11872277526523009,0.21989934264620298,0.09408453337708525,1
4049.3061,22.2122478,0.08051155,9.02300643,2.39238262,1363.78649,328.900848,0.1662047612903227,0.08051155,0.08350493839516135,0.11752589265038893,0.22006211636598172,0.09383318964818997,1
4049.3442,22.1777038,0.07951814,9.03062534,2.39500617,1443.13305,335.021606,0.16451214838709685,0.07951814,0.08265366489354843,0.11632901461027914,0.22028599290243153,0.09358183209404708,1
4049.3823,22.1431617,0.07852473,9.03824424,2.39762949,1509.72558,341.142333,0.16281968387096776,0.07852473,0.08180246558548389,0.11513224150767681,0.2205700658301552,0.09333048836515179,1
4049.4204,22.1086196,0.07753133,9.04586315,2.40025305,1576.31799,347.263092,0.16112706451612907,0.07753133,0.08095118890806453,0.11393535893281324,0.2209141334398846,0.09307914463625651,1
4049.4585,22.1455078,0.07758291,9.03664779,2.40249061,1629.24194,344.190551,0.15968347741935474,0.07758291,0.08022965325967737,0.11291460240272287,0.22390395194182572,0.09334755963535138,1
4049.4966,22.1823959,0.07763448,9.02743148,2.40472793,1682.16601,341.11798,0.1582400451612903,0.07763448,0.07950819498064515,0.11189395560953166,0.22696161218553468,0.09361597390680164,1
4049.5347,22.2192821,0.07768605,9.01821613,2.40696549,1709.27551,338.04544,0.156796458064516,0.07768605,0.078786659282258,0.11087319958811954,0.2300897217004988,0.09388437435300433,1
4049.5728,22.2561702,0.07773763,9.00900077,2.40920305,1736.385,334.9729,0.15535287096774195,0.07773763,0.07806512363387097,0.1098524438322418,0.23329035336810616,0.0941527886244546,1
4049.6109,22.1598949,0.07877061,9.02456474,2.4095354,1722.06396,341.568695,0.15513845161290304,0.07877061,0.07796307885645153,0.10970086519656314,0.23134613981667948,0.09345224659306356,1
4049.649,22.0636215,0.07980358,9.04012966,2.409868,1707.74304,348.164489,0.15492387096774196,0.07980358,0.07786095338387099,0.10954917310680087,0.2294615907447718,0.09275171838692009,1
4049.6871,21.9673461,0.08083656,9.05569458,2.41020059,1677.21704,354.760314,0.15470929677419346,0.08083656,0.07775883118709673,0.10939748617612,0.22763366069315044,0.09205117562788442,1
4049.7252,21.8710708,0.08186954,9.07125854,2.41053295,1646.69104,361.356109,0.15449487096774198,0.08186954,0.077656783183871,0.10924590476877663,0.2258595580417185,0.09135063359649337,1
4049.7633,21.7526912,0.08197914,9.1167078,2.40640521,1590.47045,366.352416,0.15715792903225806,0.08197914,0.07898886021612903,0.11112894923386925,0.2205132055256836,0.09048925081753284,1
4049.8014,21.6343116,0.08208875,9.16215705,2.40227746,1534.25,371.348693,0.159820993548387,0.08208875,0.0803209405241935,0.11301199899807368,0.21537526935748902,0.08962786803857228,1
4049.8395,21.5159301,0.08219835,9.20760726,2.39814972,1465.71899,376.345001,0.16248405161290308,0.08219835,0.08165301755645155,0.11489504490059357,0.2104345111463853,0.08876647143436414,1
4049.8776,21.3975505,0.08230795,9.25305652,2.39402198,1397.18798,381.341308,0.1651471096774192,0.08230795,0.08298509458870959,0.1167780914698233,0.2056804630075489,0.08790508865540361,1
4049.9157,21.7125205,0.08260244,9.29631805,2.39396429,1309.70251,380.820526,0.16518432903225802,0.08260244,0.083005176716129,0.11680441959563576,0.2057746588708028,0.09019695088410858,1
4049.9538,22.0274906,0.08289691,9.33957862,2.39390659,1222.21704,380.299743,0.16522155483870973,0.08289691,0.08302526196935486,0.11683075231523916,0.2058690930093537,0.09248881384045815,1
4049.9919,22.3424606,0.0831914,9.3828392,2.39384865,1142.88354,379.778991,0.16525893548387105,0.0831914,0.08304542474193552,0.11685719455422,0.20596357263010967,0.09478067606916311,1
4050.03,22.6574306,0.08348588,9.42610073,2.39379096,1063.55004,379.258209,0.16529615483870963,0.08348588,0.08306550681935482,0.11688352277733291,0.20605850902730963,0.09707253829786809,1
4050.0681,22.8933353,0.0848764,9.4008007,2.39393424,991.931579,353.696044,0.16520371612903215,0.0848764,0.08302624006451607,0.1168182096746255,0.2134940093221677,0.09878908613259513,1
4050.1062,23.12924,0.08626692,9.37550163,2.39407753,920.31311,328.133911,0.1651112709677418,0.08626692,0.0829869700838709,0.1167528928950621,0.22177783148626534,0.10050563396732216,1
4050.1443,23.3651447,0.08765745,9.35020256,2.39422082,798.910766,302.571777,0.1650188258064515,0.08765745,0.08294770015322575,0.11668757700242564,0.23108540160432953,0.1022221818020492,1
4050.1824,23.6010494,0.08904796,9.32490253,2.39436411,677.508483,277.009613,0.16492638064516116,0.08904796,0.08290843012258058,0.11662226199707885,0.24164758512371057,0.10393872963677626,1
4050.2205,24.2069568,0.09004162,9.30673217,2.39462876,629.425659,256.557373,0.16475563870967752,0.09004162,0.08282802745483876,0.11650156916532715,0.25135487657898115,0.10834758217559846,1
4050.2586,24.8128643,0.09103529,9.28856277,2.39489364,581.342773,236.105102,0.16458474838709686,0.09103529,0.08274755064354843,0.11638077191711378,0.2622873957825301,0.11275643544206529,1
4050.2967,25.4187717,0.09202894,9.27039241,2.39515829,520.066772,215.652862,0.16441400645161292,0.09202894,0.08266714792580646,0.11626008010071807,0.27472811699505817,0.1171652879808875,1
4050.3348,26.0246791,0.0930226,9.25222206,2.39542293,458.790802,195.200607,0.16424327096774186,0.0930226,0.08258674848387093,0.11613939335684975,0.2890621345061316,0.12157414051970972,1
4050.3729,28.1220092,0.09324143,9.2028141,2.40207386,413.775512,179.349502,0.15995234838709688,0.09324143,0.08044238134354843,0.11310531188006613,0.3096551100042993,0.1368352499501825,1
4050.411,30.2193412,0.09346026,9.15340518,2.40872502,368.760192,163.498413,0.15566127741935487,0.09346026,0.07829794000967744,0.11007112875283256,0.333258434267727,0.15209637320590286,1
4050.4491,32.3166694,0.09367908,9.10399627,2.41537618,331.860107,147.647308,0.15137020645161287,0.09367908,0.07615349862580643,0.1070369491769241,0.3606324910758109,0.16735746881112806,1
4050.4872,34.4140014,0.09389791,9.05458831,2.42202711,294.959991,131.796203,0.1470792838709676,0.09389791,0.0740091314854838,0.10400287838744394,0.3928389414441495,0.18261859206684838,1
4050.5253,35.4982185,0.09347403,9.02719688,2.43567371,272.241302,122.680152,0.1382750258064515,0.09347403,0.06960488305322575,0.09777744244252679,0.4330973380643597,0.19050783935772067,1
4050.5634,36.5824356,0.09305015,8.99980545,2.44932007,249.522598,113.564102,0.129470922580645,0.09305015,0.06520071204032249,0.09155213167077235,0.48075337761386805,0.19839708664859293,1
4050.6015,37.6666526,0.09262627,8.97241497,2.46296644,235.758392,104.448043,0.12066681290322563,0.09262627,0.060796537801612816,0.08532683545875668,0.5378678026090564,0.20628633321182058,1
4050.6396,38.7508697,0.09220238,8.94502353,2.47661304,221.994201,95.3319931,0.11186255483870954,0.09220238,0.05639228931935477,0.0791014579604291,0.6073059214757106,0.21417558050269286,1
4050.6777,39.4902915,0.09134878,8.93785285,2.47971606,197.7574,92.5979537,0.10986060645161293,0.09134878,0.055387047125806464,0.07768586521973261,0.627434851973751,0.21955594337693812,1
4050.7158,40.2297134,0.09049518,8.93068313,2.48281908,173.520599,89.8639221,0.10785865806451604,0.09049518,0.05438180493225802,0.07627027290248316,0.6487290639766935,0.22493630697882805,1
4050.7539,40.969139,0.08964157,8.92351341,2.48592209,161.391799,87.1298828,0.1058567161290323,0.08964157,0.05337656591451615,0.0748546855939217,0.6712878471970481,0.2303166975035685,0
4050.792,41.7085609,0.08878797,8.91634273,2.48902511,149.263,84.3958435,0.10385476774193542,0.08878797,0.05237132372096771,0.07343909419748115,0.6952219888249869,0.23569706110545843,0
4050.8301,40.6738586,0.08791871,8.91462707,2.48558759,145.868408,85.8141937,0.106072522580645,0.08791871,0.0534758548403225,0.07500717637859144,0.6750391487690829,0.22816810558803088,0
4050.8682,39.6391563,0.08704945,8.91291236,2.48215007,142.4738,87.2325363,0.10829027741935487,0.08704945,0.05458038595967744,0.07657526344791564,0.6558183902808358,0.22063915007060333,0
4050.9063,38.604454,0.0861802,8.91119766,2.47871255,140.045745,88.6508789,0.11050803225806446,0.0861802,0.05568491712903223,0.07814335511173237,0.6374964397988082,0.21311019455317573,1
4050.9444,37.5697517,0.08531094,8.909482,2.47527503,137.617706,90.0692291,0.11272578709677405,0.08531094,0.056789448248387026,0.07971145109780527,0.6200152938472147,0.2055812390357482,1
4050.9825,37.4605941,0.08619824,8.90294265,2.47023439,135.6828,91.0347747,0.11597781290322583,0.08619824,0.058419897651612915,0.0820109629850594,0.5994262644605819,0.2047869596427391,1
4051.0206,37.3514404,0.08708554,8.89640426,2.46519351,133.747894,92.0003204,0.11922999354838693,0.08708554,0.06005042447419346,0.08431058578457422,0.5800087745314852,0.20399270862786975,1
4051.0587,37.2422866,0.08797284,8.88986587,2.46015262,128.276992,92.9658737,0.12248218064516117,0.08797284,0.061680954522580586,0.0866102144601076,0.5616689924534962,0.20319845688535582,1
4051.0968,37.1331291,0.08886014,8.88332653,2.45511198,122.806098,93.9314193,0.12573420645161296,0.08886014,0.06331140392580648,0.08890973030120188,0.5443228994175462,0.20240417821999127,1
4051.1349,39.1527748,0.08977419,8.88453388,2.45751357,115.7854,92.1132659,0.12418479354838696,0.08977419,0.06254126772419348,0.08781420411634586,0.5565260280253991,0.21710002130090825,1
4051.173,41.1724205,0.09068825,8.88574218,2.45991516,108.764701,90.2951202,0.12263538064516126,0.09068825,0.06177113157258063,0.08671868028819511,0.5692021609088732,0.23179586438182515,1
4051.2111,43.1920661,0.09160231,8.88694953,2.46231651,105.8833,88.4769668,0.12108612258064515,0.09160231,0.06100107284032257,0.08562326839105933,0.5823772830939496,0.24649170673509743,1
4051.2492,45.2117118,0.09251636,8.88815689,2.4647181,103.001899,86.6588134,0.11953670967741944,0.09251636,0.06023093663870972,0.08452774955063701,0.5960815295964101,0.2611875498160144,1
4051.2873,44.7836227,0.09142386,8.8920288,2.46632957,101.00534,83.6513214,0.11849705161290312,0.09142386,0.059705645106451564,0.08379256253740172,0.6120254267319433,0.25807258255306775,1
4051.3254,44.3555297,0.09033138,8.89590072,2.46794104,99.0087738,80.6438293,0.1174573935483871,0.09033138,0.05918035367419355,0.08305737557556812,0.6288507240620095,0.2549575869119813,1
4051.3635,43.9274406,0.08923889,8.89977169,2.46955251,94.322937,77.6363449,0.1164177354838708,0.08923889,0.0586550621919354,0.08232218866484708,0.6466389963794922,0.25184261964903465,1
4051.4016,43.4993515,0.0881464,8.9036436,2.47116398,89.6371078,74.6288528,0.11537807741935477,0.0881464,0.058129770709677384,0.08158700180718102,0.6654830276476202,0.24872765238608804,0
4051.4397,41.054676,0.08654394,8.91458129,2.47448706,85.4695587,73.4433288,0.11323415483870966,0.08654394,0.05704979711935483,0.0800709772870044,0.6835338628137893,0.23093910287378389,0
4051.4778,38.6100006,0.08494147,8.92551898,2.4778099,81.3020019,72.2578048,0.11109038709677414,0.08494147,0.05596990089838707,0.07855506225140331,0.7024166242045212,0.21315055408912437,0
4051.5159,36.1653251,0.08333902,8.93645668,2.48113298,81.6548614,71.0722808,0.10894646451612904,0.08333902,0.05488992735806452,0.07703903773344271,0.7221881607548711,0.19536200457682024,0
4051.554,33.7206497,0.08173655,8.94739437,2.48445606,82.0077133,69.8867568,0.10680254193548391,0.08173655,0.05380995371774196,0.07552301321531535,0.7429072350282524,0.17757345579216077,0
4051.5921,31.0866889,0.08100771,8.94598007,2.48562288,85.5764312,74.4976501,0.1060497548387095,0.08100771,0.05342991596935475,0.07499068850950208,0.7246573683190625,0.15840758199653093,0
4051.6302,28.4527301,0.08027887,8.94456672,2.4867897,89.1451492,79.108551,0.10529696774193537,0.08027887,0.05304987822096768,0.07445836381946297,0.708249272195619,0.13924172275379335,0
4051.6683,25.8187713,0.07955003,8.94315242,2.48795628,95.5756225,83.7194442,0.10454433548387083,0.07955003,0.05266991789193542,0.0739261486298706,0.6934259514158844,0.12007586351105577,0
4051.7064,23.1848106,0.07882119,8.94173812,2.4891231,102.006103,88.3303375,0.10379154838709671,0.07882119,0.05228988014354836,0.07339382397242407,0.6799811592559781,0.10090999044307056,0
4051.7445,22.4750671,0.07868676,8.93189716,2.47729134,114.664596,100.640327,0.11142494193548393,0.07868676,0.056105904767741965,0.07879129661944234,0.5933993596889005,0.09574558011917031,1
4051.7826,21.7653255,0.07855233,8.92205619,2.46545958,127.323097,112.950317,0.11905833548387086,0.07855233,0.05992192939193543,0.08418878872820533,0.5242197177044148,0.09058118362051765,1
4051.8207,21.0555839,0.07841791,8.91221523,2.45362782,141.754348,125.260307,0.1266917290322581,0.07841791,0.06373795406612905,0.08958629678149439,0.46780301868708574,0.08541678712186497,1
4051.8588,20.3458404,0.07828348,8.90237426,2.44179606,156.185592,137.570297,0.13432512258064502,0.07828348,0.06755397869032251,0.09498381806031331,0.42101675545847217,0.08025237679796472,1
4051.8969,20.6446456,0.07666979,8.91411972,2.4297018,186.794097,165.343444,0.14212787096774182,0.07666979,0.07144728443387091,0.10050104360526048,0.36295039983862715,0.08242661673072224,1
4051.935,20.9434509,0.07505612,8.92586517,2.41760754,217.402603,193.116607,0.1499306193548386,0.07505612,0.0753405902774193,0.10601828606952775,0.3183616524467609,0.08460085739112436,1
4051.9731,21.2422542,0.07344243,8.93761157,2.40551328,246.431701,220.889755,0.1577333677419354,0.07344243,0.0792338960209677,0.11153554294095011,0.2829503711562416,0.08677508349863429,1
4052.0112,21.5410594,0.07182875,8.94935703,2.39341902,275.460784,248.662902,0.16553611612903218,0.07182875,0.08312720181451609,0.11705281218325574,0.2541113067315257,0.08894932343139181,1
4052.0493,21.7618923,0.07143006,8.95656776,2.39113855,292.513183,253.660202,0.16700738709677418,0.07143006,0.08386084384838709,0.11809313606268346,0.24937936664610486,0.09055620212576071,1
4052.0874,21.9827251,0.07103137,8.96377754,2.38885784,309.565612,258.657501,0.16847881290322575,0.07103137,0.08459456330161287,0.11913356987606927,0.24480182208306933,0.09216308009248503,1
4052.1255,22.2035579,0.07063268,8.97098731,2.38657736,310.751312,263.654785,0.16995009032258063,0.07063268,0.08532820856129031,0.12017389920070354,0.2403717132633289,0.09376995805920935,1
4052.1636,22.4243907,0.07023399,8.97819805,2.38429689,311.937011,268.652099,0.17142136129032262,0.07023399,0.0860618505951613,0.12121422438798685,0.23608186886076585,0.09537683602593366,1
4052.2017,22.0984001,0.07091458,8.98114585,2.38926625,331.802124,283.036834,0.16821532258064517,0.07091458,0.08446223419032259,0.11894725225635978,0.23438804007502698,0.09300478299531846,1
4052.2398,21.7724113,0.07159519,8.98409461,2.39423561,351.667205,297.421569,0.16500928387096772,0.07159519,0.08286261788548387,0.116680281861874,0.23309214620562796,0.09063274306230627,1
4052.2779,21.4464206,0.07227578,8.98704338,2.39920473,359.291931,311.806274,0.16180339999999988,0.07227578,0.08126307889999994,0.11441342279295166,0.23216242821995509,0.08826068930404644,1
4052.316,21.1204299,0.07295638,8.98999118,2.40417408,366.916687,326.191009,0.1585973677419353,0.07295638,0.07966346577096765,0.11214646075112877,0.2315739881887197,0.08588863554578664,1
4052.3541,20.6418533,0.07431857,8.99296665,2.40810513,367.720642,314.280578,0.15606120645161284,0.07431857,0.07840219607580642,0.11035318863566564,0.23975500512819228,0.08240629871027201,1
4052.3922,20.1632747,0.07568076,8.99594116,2.41203594,368.524597,302.370147,0.15352519999999997,0.07568076,0.07714100379999998,0.10856002899958946,0.24846884101272615,0.07892394732186514,1
4052.4303,19.6846961,0.07704296,8.99891662,2.41596698,349.996002,290.459716,0.15098904516129036,0.07704296,0.07587973738064518,0.10676676758356679,0.2577699526548722,0.07544159593345831,1
4052.4684,19.2061195,0.07840515,9.00189208,2.41989803,331.467407,278.549285,0.1484528838709676,0.07840515,0.0746184676854838,0.10497350491043358,0.26771987805027203,0.07195925909794368,1
4052.5065,19.3586845,0.07976469,9.01451301,2.41664314,322.644592,270.179077,0.15055281290322567,0.07976469,0.07567522990161284,0.10645840904703291,0.2680436430642743,0.07306939009747497,1
